koatuu;latitude;longitude
2124880602;48.4991667;22.3033333
2124880603;48.4867000;22.2694000
2124880901;48.4181000;22.3900000
2124881201;48.5597222;22.3902778
2124881202;48.5919444;22.3888889
2124881501;48.5550000;22.1980556
2124881502;48.5700000;22.1905556
2124881503;48.5683333;22.1691667
2124881801;48.5469444;22.4186111
2124881802;48.5508333;22.4438889
2124881803;48.5202778;22.4327778
2124882401;48.4980556;22.5030556
2124882701;48.5080556;22.5730556
2124882702;48.5261111;22.5497222
2124882703;48.4913889;22.5472222
2124882901;48.6933333;22.4061111
2124882903;48.7047222;22.3677778
2124883001;48.6047222;22.5527778
2124883002;48.5991667;22.5713889
2124883003;48.5713889;22.5497222
2124883301;48.5244444;22.1755556
2124883302;48.5123340;22.1595910
2124883601;48.5558333;22.2986111
2124883602;48.5744444;22.3047222
2124883901;48.4386111;22.3550000
2124883902;48.4259500;22.3290300
2124884201;48.4216667;22.2472222
2124884203;48.4150000;22.2769444
2124884501;48.6758333;22.3925000
2124884801;48.6541667;22.3416667
2124884802;48.6530556;22.4002778
2124885101;48.5852778;22.6038889
2124885401;48.5211111;22.2663889
2124885901;48.3725000;22.2719444
2124885902;48.4000000;22.3119444
2124886201;48.4305556;22.1638889
2124886301;48.6022222;22.2427778
2124886401;48.5033333;22.2319444
2124886801;48.5877778;22.2208333
2124886802;48.5813889;22.2080556
2124886804;48.5736111;22.2044444
2124886900;48.4877778;22.2319444
2124886901;48.4877778;22.2319444
2124887000;48.4433333;22.3269444
2124887001;48.4433333;22.3269444
2124887301;48.5250000;22.3866667
2124887401;48.5600000;22.2644444
2124887402;48.5750000;22.2533333
2124887403;48.5919444;22.2777778
2124887404;48.5791667;22.2761111
2124887601;48.5872222;22.4783333
2124887602;48.6280556;22.5225000
2124887603;48.6075000;22.4511111
2124887604;48.5611111;22.4780556
2124887605;48.5583333;22.4875000
2124887701;48.5394444;22.3047222
2124887801;48.4308333;22.2727778
2124888001;48.3927778;22.2730556
2124888201;48.6427778;22.4369444
2124888202;48.6208333;22.3994444
2125300000;48.0481000;23.4211000
2125355300;48.0581389;23.4164444
2125355301;48.0727778;23.3488889
2125355302;48.0433333;23.3933333
2125355303;48.0591667;23.3491667
2125355304;48.0147222;23.4922222
2125380200;48.1375000;23.5100000
2125380201;48.1375000;23.5100000
2125380600;48.3038889;23.4891667
2125380601;48.3038889;23.4891667
2125380602;48.3494444;23.5194444
2125380603;48.3166667;23.4852778
2125381000;48.1575000;23.3852778
2125381001;48.1575000;23.3852778
2125381400;48.1094444;23.3136111
2125381401;48.1094444;23.3136111
2125382200;48.2697222;23.4338889
2125382201;48.2697222;23.4338889
2125382202;48.2594444;23.4552778
2125382203;48.2777778;23.4780556
2125382204;48.2530556;23.4138889
2125382205;48.2713889;23.4738889
2125382601;48.1475000;23.4586111
2125382800;48.2369444;23.5541667
2125382801;48.2369444;23.5541667
2125382802;48.2233333;23.5444444
2125382803;48.2425000;23.6244444
2125382804;48.2613889;23.5541667
2125383000;48.2908333;23.5744444
2125383001;48.2908333;23.5744444
2125383200;48.1808333;23.5016667
2125383201;48.1808333;23.5016667
2125383600;48.2138889;23.3286111
2125383601;48.2138889;23.3286111
2125383602;48.2036111;23.3847222
2125384000;48.2155556;23.4822222
2125384001;48.2155556;23.4822222
2125384002;48.2233333;23.4880556
2125384003;48.2600000;23.5155556
2125384004;48.2438889;23.4827778
2125384200;48.2377778;23.3319444
2125384201;48.2377778;23.3319444
2125384202;48.2563889;23.3169444
2125384400;48.1194444;23.4405556
2125384401;48.1194444;23.4405556
2125384600;48.1725000;23.2333333
2125384601;48.1725000;23.2333333
2125384800;48.3344444;23.3594444
2125384801;48.3344444;23.3594444
2125384802;48.3475000;23.3688889
2125384803;48.3216667;23.3858333
2125384804;48.3580556;23.3608333
2125385000;48.2755556;23.3047222
2125385001;48.2755556;23.3047222
2125385200;48.2627778;23.3819444
2125385201;48.2627778;23.3819444
2125385202;48.2997222;23.3991667
2125385203;48.2861111;23.3377778
2125385205;48.2825000;23.3594444
2125385600;48.2927778;23.4277778
2125385601;48.2927778;23.4277778
2125385602;48.3608333;23.4377778
2125385603;48.3061111;23.4416667
2125385604;48.3050000;23.4241667
2125385605;48.3261111;23.4277778
2125386000;48.1980556;23.3988889
2125386001;48.1980556;23.3988889
2125386200;48.3627778;23.5272222
2125386201;48.3627778;23.5272222
2125386202;48.3586111;23.5672222
2125386203;48.3952778;23.5161111
2125386600;48.1997222;23.4475000
2125386601;48.1997222;23.4475000
2125386900;48.3500000;23.6197222
2125386901;48.3500000;23.6197222
2125387100;48.2086111;23.1791667
2125387101;48.2086111;23.1791667
2125387103;48.2250000;23.1372222
2125387400;48.1241667;23.3997222
2125387401;48.1241667;23.3997222
2125387800;48.0905556;23.4216667
2125387801;48.0905556;23.4216667
2300000000;47.8333333;35.1666667
2310100000;47.8500000;35.1175000
2310136600;47.8961111;35.1536111
2310136700;47.7795613;35.2178389
2310136900;47.8791516;35.0688230
2310137300;47.8164000;35.0547000
2310167500;47.8718950;35.2771540
2310400000;46.8156500;36.7704900
2310494000;46.8475066;36.7902386
2310494001;46.8475066;36.7902386
2310494003;46.8656675;36.6835701
2310494005;46.8450864;36.6861606
2310700000;46.8488889;35.3675000
2311000000;47.2513889;35.7058333
2312500000;47.4988889;34.6558333
2320300000;46.6285000;35.0307000
2320355100;46.6976667;35.1554444
2320355400;46.3731358;35.3675499
2320355401;46.3652830;35.3346136
2320355403;46.4285328;35.3018388
2320355405;46.3019444;35.3066667
2320380200;46.3768482;35.1848083
2320380201;46.3768482;35.1848083
2320380203;46.4677504;35.1717460
2320380205;46.4371862;35.0830896
2320380209;46.4504882;35.1227640
2320380800;46.6626757;35.1600792
2320380801;46.6626757;35.1600792
2320380803;46.6547424;35.1450460
2320380805;46.6045949;35.1784128
2320381000;46.7173671;34.8032957
2320381001;46.7173671;34.8032957
2320381003;46.7260358;34.6861796
2320381005;46.7159809;34.8256052
2320381007;46.7035931;34.7979880
2320381200;46.5160470;35.1413049
2320381201;46.5160470;35.1413049
2320381203;46.5362906;35.0909504
2320381205;46.5755134;35.1029494
2320382400;46.6458253;35.0165390
2320382401;46.6458253;35.0165390
2320382403;46.6773267;35.0036880
2320382405;46.7195743;34.9293382
2320382407;46.7032414;34.9283874
2320382409;46.5813889;35.0516667
2320382900;46.5070800;35.2910913
2320382901;46.5070800;35.2910913
2320382903;46.4604995;35.2796208
2320383600;46.6795188;34.7913196
2320383601;46.6795188;34.7913196
2320383611;46.6210200;34.7807606
2320383613;46.6475742;34.8701496
2320385700;46.5023154;34.9571941
2320385701;46.5023154;34.9571941
2320385703;46.5444818;34.9924499
2320385705;46.5448931;34.9092792
2320385707;46.5113409;35.0091927
2320385800;46.6596014;35.2498227
2320385801;46.6596014;35.2498227
2320385803;46.6276801;35.2821473
2320385805;46.7151882;35.2690291
2320385807;46.6732501;35.2483593
2320385809;46.7243749;35.3066971
2320386900;46.5849717;34.8484022
2320386901;46.5849717;34.8484022
2320386903;46.6080176;34.8420053
2320386905;46.5714569;34.8482256
2320387000;46.7864426;34.8317391
2320387001;46.7864426;34.8317391
2320387003;46.7792722;34.9046409
2320387005;46.8104587;34.9132795
2320387009;46.7506446;34.8379266
2320387600;46.5566739;35.2420406
2320387601;46.5566739;35.2420406
2320387603;46.5893094;35.2105751
2320600000;46.7595140;36.8031060
2320655200;47.1025766;36.5871097
2320655201;47.0556787;36.4768508
2320655202;47.0060672;36.6248621
2320655203;47.0619973;36.4721417
2320655204;47.1023235;36.4700657
2320655205;46.9868120;36.6682854
2320655206;47.0591778;36.6048904
2320680500;46.8990629;36.6158308
2320680501;46.8990629;36.6158308
2320680502;46.9398703;36.6418308
2320680503;46.8767145;36.6067104
2320681000;47.1357593;36.8033178
2320681001;47.1357593;36.8033178
2320681002;47.1417551;36.9632302
2320681003;47.1658333;36.8958333
2320681500;46.8453415;36.5733672
2320681501;46.8453415;36.5733672
2320681502;46.7964337;36.5327245
2320682000;46.9687052;36.4522393
2320682001;46.9687052;36.4522393
2320682002;47.0193826;36.4972025
2320682003;46.9398866;36.4679725
2320682004;46.9752556;36.4845223
2320682005;46.9973116;36.5089295
2320682500;47.0698696;36.8616952
2320682501;47.0698696;36.8616952
2320682502;47.0569131;36.9069053
2320682503;47.0702982;36.9629290
2320683000;46.8069304;36.6781311
2320683001;46.8069304;36.6781311
2320683500;47.0265900;36.8596412
2320683501;47.0265900;36.8596412
2320683502;47.0517401;36.7384320
2320683503;46.9895091;36.8708670
2320683504;47.0370206;36.9016873
2320683505;46.9888341;36.8534623
2320684500;46.8266087;36.8943915
2320684501;46.8266087;36.8943915
2320684502;46.8830375;37.0445834
2320684503;46.8406079;36.8509024
2320685000;46.9591702;36.6548476
2320685001;46.9591702;36.6548476
2320685500;46.9148681;36.8239574
2320685501;46.9148681;36.8239574
2320686000;47.0160698;37.0758478
2320686001;47.0160698;37.0758478
2320686002;46.9684287;37.0094100
2320686003;46.9752554;37.0583442
2320900000;47.4728000;35.3707000
2320910100;47.4435278;35.2801667
2320910400;47.3906667;35.0027222
2320955700;47.5861100;35.3638040
2320955701;47.6113010;35.4465869
2320955703;47.5447199;35.4823611
2320981100;47.3852894;34.9399514
2320981101;47.3852894;34.9399514
2320982200;47.5396633;35.3714864
2320982201;47.5431389;35.3663333
2320982202;47.5647669;35.3325905
2320983000;47.4846168;35.2870254
2320983001;47.4846168;35.2870254
2320983200;47.4953219;35.3806578
2320983201;47.4953219;35.3806578
2320983203;47.4695378;35.3470244
2320983300;47.2468283;34.9430749
2320983301;47.2468283;34.9430749
2320983302;47.2953343;34.9256378
2320984400;47.3349703;35.0981453
2320984401;47.3349703;35.0981453
2320984402;47.3265549;35.0284995
2320984403;47.2750398;35.0119796
2320984404;47.2659265;34.9881151
2320984405;47.3795303;35.1205075
2320985300;47.4431488;35.3453962
2320985301;47.4431488;35.3453962
2320985303;47.4560734;35.3995486
2320985305;47.3918722;35.3670319
2320985500;47.6243830;35.2942838
2320985501;47.6243830;35.2942838
2320985800;47.5078894;35.4614820
2320985801;47.5078894;35.4614820
2320985803;47.5015478;35.4312481
2320985805;47.5279435;35.4383792
2320985807;47.5482296;35.5516578
2320985809;47.6012935;35.5140542
2320986600;47.4391667;35.1216667
2320986601;47.4391667;35.1216667
2320986602;47.4097863;35.0265938
2320986603;47.4349760;35.0525037
2320986604;47.4178455;35.2103196
2320986605;47.4090100;35.1899185
2320988800;47.4223839;35.4017660
2320988801;47.4223839;35.4017660
2320988803;47.4718521;35.4401739
2320988805;47.4922730;35.5458847
2320988806;47.4312519;35.5323151
2320988807;47.4249675;35.5668502
2320988808;47.4726547;35.5326717
2321100000;47.2741667;34.7100000
2321180100;47.2719780;34.6947330
2321180101;47.2741667;34.7100000
2321183500;47.2173585;34.5482875
2321183501;47.2173585;34.5482875
2321183502;47.2413451;34.5289306
2321186500;47.2719780;34.6947330
2321186501;47.2732700;34.5902495
2321186502;47.2741667;34.7100000
2321186503;47.2911776;34.5402707
2321187400;47.2719780;34.6947330
2321187401;47.2741667;34.7100000
2321188400;47.2719780;34.6947330
2321188401;47.2741667;34.7100000
2321200000;47.0163000;34.9529000
2321255100;47.0188611;34.9211944
2321255101;46.9521041;34.8366527
2321255102;47.1078074;34.9105900
2321255103;47.0623519;34.8324363
2321280500;46.8994023;34.8570428
2321280501;46.8994023;34.8570428
2321280502;46.9121243;34.7634974
2321280503;46.8766316;34.8909978
2321281200;46.9614935;35.0433700
2321281201;46.9614935;35.0433700
2321281202;46.9802876;35.0066842
2321281203;46.9785173;35.0514785
2321281400;47.0185442;34.7158015
2321281401;47.0185442;34.7158015
2321281402;46.9983476;34.7539124
2321281403;47.0093195;34.7567274
2321282300;47.1225889;34.6286801
2321282301;47.1225889;34.6286801
2321282302;47.1363293;34.5713393
2321282303;47.1283227;34.7027602
2321282500;47.0765622;34.6095543
2321282501;47.0765622;34.6095543
2321283400;47.0736288;35.1461192
2321283401;47.0736288;35.1461192
2321283402;47.0595324;35.2066962
2321284000;47.0710597;34.8040814
2321284001;47.0710597;34.8040814
2321284002;47.1381164;34.7888223
2321284600;46.9867289;34.6428004
2321284601;46.9867289;34.6428004
2321284611;46.9844096;34.6830682
2321285700;47.0508095;35.0327903
2321285701;47.0508095;35.0327903
2321285702;47.0573355;35.0703245
2321286300;46.9400745;35.0759378
2321286301;46.9400745;35.0759378
2321286303;46.9807563;35.1129192
2321286800;47.0721650;34.7122069
2321286801;47.0721650;34.7122069
2321287900;46.9444339;34.9303213
2321287901;46.9444339;34.9303213
2321287902;46.9032699;34.9657879
2321500000;48.0122000;35.3823000
2321510100;47.9445475;35.4331341
2321510101;47.9457417;35.3912972
2321555300;47.8741933;35.3985124
2321580500;47.9686691;35.6802484
2321580501;47.9686691;35.6802484
2321580502;47.9811231;35.7257589
2321580503;47.9585503;35.7282619
2321580504;47.9583454;35.6309616
2321580505;47.9813964;35.6592107
2321580506;47.9982873;35.7290638
2321581000;48.0192740;35.2870879
2321581001;48.0192740;35.2870879
2321581003;48.0683132;35.3230364
2321581300;48.0777009;35.1746689
2321581301;48.0777009;35.1746689
2321581302;48.0886481;35.0871590
2321581303;48.0905823;35.0985814
2321581304;48.1131254;35.1879014
2321581305;48.0625369;35.1483859
2321581306;48.1090978;35.1385879
2321581400;47.8931103;35.3790962
2321581401;47.8931103;35.3790962
2321581402;47.8648263;35.3484080
2321581403;47.8819665;35.3549705
2321581404;47.9045733;35.3940550
2321581405;47.9138673;35.3665628
2321582000;48.0056417;35.5479921
2321582001;48.0056417;35.5479921
2321582003;47.9930336;35.5363381
2321582004;48.0520431;35.5660238
2321582005;47.9978148;35.5809839
2321582006;48.0419309;35.5384254
2321582007;48.0194136;35.5173786
2321582008;48.0386121;35.5057508
2321582200;47.8729797;35.4713159
2321582201;47.8729797;35.4713159
2321582202;47.8568546;35.4371983
2321582203;47.8834290;35.4820688
2321582204;47.8810596;35.4942011
2321582205;47.8981885;35.4398492
2321582500;47.9690660;35.3633534
2321582501;47.9690660;35.3633534
2321582502;48.0056057;35.3144988
2321582503;47.9894948;35.3195430
2321582504;47.9550739;35.3935332
2321582505;47.9554245;35.3684858
2321582506;48.0311012;35.3506092
2321582507;47.9534381;35.3432645
2321582508;48.0236777;35.3130188
2321582509;47.9916736;35.3937673
2321582510;47.9980556;35.3475000
2321582700;47.9244782;35.2489920
2321582701;47.9244782;35.2489920
2321582703;47.9294676;35.2030038
2321582705;47.9558558;35.2496191
2321582707;47.9568795;35.2025820
2321583000;48.0468670;35.6602011
2321583001;48.0468670;35.6602011
2321583002;48.0156792;35.6786212
2321583003;48.0600076;35.7036685
2321583004;48.0253727;35.7086712
2321583005;48.1075299;35.7027008
2321583006;48.0978166;35.6496106
2321583600;47.9025719;35.3045611
2321583601;47.9025719;35.3045611
2321584000;47.9527484;35.2650459
2321584001;47.9527484;35.2650459
2321584002;47.9980179;35.1675193
2321584003;47.9331029;35.3361330
2321584004;47.9642293;35.1492516
2321584005;47.9618143;35.1969152
2321584006;47.9851928;35.2763086
2321584007;48.0263789;35.2315293
2321584008;47.9476481;35.3072604
2321584009;47.9775835;35.1930885
2321584010;47.9815046;35.2278651
2321584011;47.9937120;35.2295241
2321584500;47.9540253;35.5951106
2321584501;47.9540253;35.5951106
2321584502;47.9189178;35.6622757
2321584503;47.9668736;35.5749528
2321584504;47.9429209;35.5667776
2321585000;47.8875698;35.5845435
2321585001;47.8875698;35.5845435
2321585002;47.8613257;35.5586775
2321585003;47.9112394;35.5472963
2321585004;47.9027107;35.5641038
2321585005;47.8693739;35.6421386
2321585006;47.8839828;35.6796732
2321585600;48.0238456;35.4232780
2321585601;48.0238456;35.4232780
2321585602;48.0999049;35.4594173
2321585603;48.0222950;35.4740019
2321585604;48.0577100;35.3438731
2321585605;48.0681654;35.4437723
2321586100;47.9439795;35.4635327
2321586101;47.9439795;35.4635327
2321586102;47.9751561;35.4429900
2321586103;47.9211785;35.4391056
2321586104;47.9439727;35.5337290
2321586105;47.9639661;35.4727039
2321586106;47.9784598;35.5149604
2321586107;47.9257488;35.4872416
2321586108;47.9561184;35.4124059
2321586109;47.9286608;35.5212053
2321586110;47.9662895;35.5274672
2321586111;47.9613830;35.4938967
2321586112;47.9293622;35.4467589
2321586113;48.0141620;35.5713001
2321586800;48.0579122;35.2295336
2321586801;48.0579122;35.2295336
2321586803;48.0350125;35.1762163
2321586805;48.0123031;35.1626040
2321586806;48.0469081;35.1448079
2321587000;48.0568400;35.6011874
2321587001;48.0568400;35.6011874
2321587002;48.0542937;35.5841717
2321587003;48.0226015;35.6265673
2321587004;48.0848732;35.5901256
2321587200;48.0588208;35.5044773
2321587201;48.0588208;35.5044773
2321587300;48.1217883;35.3234307
2321587301;48.1217883;35.3234307
2321587302;48.0928822;35.2674050
2321587303;48.1153283;35.2066559
2321587304;48.1211378;35.3479882
2321587305;48.1198707;35.2600555
2321587306;48.0927977;35.3773730
